interaction_id,user_id,movie_id,watch_date,watch_duration_minutes,completed,user_rating,device_type
I030981,U02814,M00657,2026-01-28,95,False,5,Mobile
I030982,U00302,M02923,2023-07-09,119,True,2,Smart TV
I030983,U01669,M06602,2025-01-22,81,False,3,Mobile
I030984,U00259,M00011,2024-08-07,121,False,3,Smart TV
I030985,U01460,M02975,2025-12-08,149,True,3,Mobile
I030986,U01271,M04028,2024-05-03,106,True,2,Mobile
I030987,U00175,M02617,2025-09-13,23,False,3,Laptop
I030988,U01705,M04440,2025-01-15,199,True,4,Firestick
I030989,U02954,M03620,2024-10-22,34,False,3,Mobile
I030990,U02404,M02814,2024-12-08,47,False,2,Smart TV
I030991,U01385,M07106,2025-12-10,121,True,4,Mobile
I030992,U02972,M05287,2024-11-22,27,False,4,Mobile
I030993,U02935,M07390,2026-07-10,141,True,3,Laptop
I030994,U02833,M05971,2024-09-15,60,True,4,Firestick
I030995,U02637,M03457,2026-06-26,123,True,5,Laptop
I030996,U02802,M05670,2026-07-05,77,True,3,Smart TV
I030997,U01889,M02735,2024-12-21,123,False,3,Firestick
I030998,U02351,M05448,2026-07-15,133,True,4,Smart TV
I030999,U02609,M04404,2025-11-12,86,True,5,Mobile
I031000,U02024,M03924,2026-04-16,30,False,4,Tablet
I031001,U01429,M04356,2026-07-04,127,True,2,Smart TV
I031002,U00300,M04977,2026-05-30,52,False,4,Mobile
I031003,U02607,M02290,2026-04-07,140,True,5,Mobile
I031004,U02212,M05252,2025-08-25,16,False,4,Smart TV
I031005,U02718,M02203,2025-05-07,45,False,4,Mobile
I031006,U02248,M00823,2023-05-24,137,True,4,Firestick
I031007,U01399,M02218,2026-02-24,54,False,2,Firestick
I031008,U00481,M01555,2023-08-08,50,False,4,Tablet
I031009,U00951,M05855,2026-01-23,144,True,4,Smart TV
I031010,U01093,M06800,2025-07-13,152,True,4,Mobile
I031011,U00754,M05826,2025-08-25,155,True,3,Mobile
I031012,U02578,M01863,2023-11-01,114,True,5,Mobile
I031013,U02091,M06181,2025-06-23,110,True,1,Tablet
I031014,U00611,M05068,2025-11-22,114,True,3,Laptop
I031015,U00482,M03875,2026-02-16,43,False,3,Firestick
I031016,U02861,M01271,2025-07-29,147,True,3,Mobile
I031017,U02633,M04550,2026-06-25,104,True,5,Laptop
I031018,U00437,M04227,2025-05-27,174,True,3,Mobile
I031019,U02284,M02566,2025-03-19,144,True,4,Laptop
I031020,U02471,M03368,2023-10-09,63,False,3,Mobile
I031021,U01789,M05740,2025-02-16,100,True,3,Laptop
I031022,U02421,M02802,2026-07-12,133,True,4,Mobile
I031023,U01075,M05779,2024-08-27,131,True,4,Smart TV
I031024,U00226,M07784,2026-04-07,139,True,5,Laptop
I031025,U00018,M03177,2025-10-16,143,True,4,Mobile
I031026,U01826,M07684,2025-12-12,139,True,4,Smart TV
I031027,U01017,M02120,2025-03-19,137,True,4,Laptop
I031028,U00190,M00741,2023-01-13,134,True,3,Tablet
I031029,U02663,M07787,2026-02-10,149,True,4,Mobile
I031030,U02496,M05827,2026-06-08,166,True,3,Tablet
I031031,U00665,M02536,2026-03-02,106,True,4,Mobile
I031032,U02808,M02142,2024-04-11,132,True,2,Laptop
I031033,U01144,M05491,2025-07-15,109,True,2,Mobile
I031034,U01140,M02240,2024-10-12,88,False,4,Mobile
I031035,U01394,M05744,2026-03-14,38,False,4,Laptop
I031036,U02155,M00244,2026-06-21,126,True,3,Mobile
I031037,U02904,M06995,2025-07-28,114,True,5,Mobile
I031038,U01555,M00047,2026-02-24,25,False,3,Laptop
I031039,U00739,M07061,2025-08-19,131,True,2,Laptop
I031040,U01658,M06910,2025-01-20,60,False,4,Smart TV
I031041,U00250,M02363,2026-05-05,140,True,1,Mobile
I031042,U00894,M05639,2026-01-15,125,True,1,Smart TV
I031043,U02154,M03440,2026-02-10,110,True,4,Firestick
I031044,U00761,M08113,2026-04-30,85,False,2,Laptop
I031045,U01365,M03998,2025-06-24,39,False,3,Mobile
I031046,U01243,M05089,2024-01-23,46,False,3,Smart TV
I031047,U02497,M03204,2026-07-11,41,False,2,Smart TV
I031048,U02990,M02004,2024-12-22,100,True,3,Firestick
I031049,U00014,M04065,2024-02-27,106,False,3,Smart TV
I031050,U02890,M06071,2026-07-02,12,False,3,Mobile
I031051,U02755,M07982,2025-08-01,92,True,3,Smart TV
I031052,U01277,M07834,2026-07-06,88,True,4,Firestick
I031053,U00396,M00283,2025-10-27,170,True,4,Mobile
I031054,U01298,M07562,2024-12-28,102,False,4,Tablet
I031055,U01363,M06697,2026-06-22,32,False,3,Smart TV
I031056,U01103,M04217,2026-03-29,132,True,2,Mobile
I031057,U01041,M05695,2026-03-23,127,True,3,Tablet
I031058,U01595,M03788,2024-11-06,110,True,4,Smart TV
I031059,U02670,M01432,2025-11-23,105,True,3,Mobile
I031060,U02517,M03654,2025-10-26,96,True,5,Firestick
I031061,U00561,M07227,2026-06-23,31,False,3,Smart TV
I031062,U01471,M05849,2024-03-15,74,False,1,Tablet
I031063,U01060,M05826,2023-06-09,12,False,2,Smart TV
I031064,U02627,M04559,2025-10-01,78,False,3,Tablet
I031065,U01678,M03714,2025-09-08,129,True,3,Firestick
I031066,U01815,M07967,2023-10-28,64,False,3,Firestick
I031067,U01643,M05812,2026-02-24,14,False,2,Smart TV
I031068,U00842,M04546,2024-01-03,104,True,4,Firestick
I031069,U00355,M02093,2023-04-15,8,False,3,Mobile
I031070,U00062,M01664,2024-06-11,75,False,3,Smart TV
I031071,U01057,M05719,2025-11-18,154,True,2,Mobile
I031072,U00823,M03806,2025-08-05,5,False,3,Smart TV
I031073,U00716,M02608,2025-02-10,6,False,3,Tablet
I031074,U01150,M02641,2025-07-16,49,True,2,Smart TV
I031075,U01062,M05541,2025-12-08,141,True,4,Laptop
I031076,U01994,M01785,2025-06-24,159,True,5,Smart TV
I031077,U02658,M00051,2026-07-08,12,False,4,Smart TV
I031078,U01693,M03524,2024-01-03,138,True,4,Mobile
I031079,U01665,M00588,2024-08-27,105,True,4,Mobile
I031080,U01402,M03686,2026-03-03,121,True,3,Smart TV
I031081,U01666,M01349,2026-05-28,87,True,5,Tablet
I031082,U01809,M04651,2025-03-02,141,True,3,Tablet
I031083,U01027,M07194,2026-01-21,12,False,5,Mobile
I031084,U02133,M06689,2024-07-01,33,False,3,Mobile
I031085,U02233,M03784,2024-04-08,93,True,3,Mobile
I031086,U01866,M02734,2026-02-04,139,True,2,Mobile
I031087,U00118,M00663,2025-07-09,139,True,2,Mobile
I031088,U01455,M01601,2025-05-22,58,False,4,Tablet
I031089,U00801,M05444,2025-01-11,156,True,1,Smart TV
I031090,U00221,M01847,2025-03-08,26,False,3,Tablet
I031091,U00979,M04787,2025-04-17,114,True,3,Mobile
I031092,U02198,M06287,2025-09-20,49,False,3,Mobile
I031093,U02411,M04013,2025-06-29,152,True,3,Firestick
I031094,U02030,M00300,2024-07-24,96,True,3,Smart TV
I031095,U01933,M03464,2025-12-12,98,False,4,Firestick
I031096,U02282,M00329,2023-11-11,52,True,4,Mobile
I031097,U00464,M04885,2026-01-12,131,True,4,Smart TV
I031098,U00921,M07383,2026-01-23,137,True,3,Smart TV
I031099,U00242,M00049,2026-06-05,48,False,4,Mobile
I031100,U01293,M00087,2023-05-05,52,False,2,Smart TV
I031101,U00795,M03517,2025-12-29,127,True,3,Tablet
I031102,U00515,M01574,2026-01-24,94,True,2,Mobile
I031103,U02600,M05502,2025-12-13,69,False,3,Mobile
I031104,U01724,M04238,2026-06-26,86,False,2,Smart TV
I031105,U02535,M06593,2022-10-16,108,True,4,Laptop
I031106,U02597,M04159,2023-12-05,137,True,4,Smart TV
I031107,U01486,M02236,2025-05-22,128,True,4,Mobile
I031108,U02485,M07443,2026-05-18,118,True,3,Mobile
I031109,U02682,M00428,2025-11-07,81,True,5,Smart TV
I031110,U01210,M04680,2026-07-12,124,True,2,Mobile
I031111,U00696,M03454,2025-08-27,10,False,4,Firestick
I031112,U00663,M04126,2025-03-19,121,True,3,Mobile
I031113,U01262,M02575,2024-03-02,166,True,2,Smart TV
I031114,U01072,M03828,2026-06-26,156,True,2,Tablet
I031115,U01826,M03821,2026-07-14,140,True,2,Mobile
I031116,U00724,M06702,2024-11-03,133,True,5,Mobile
I031117,U02506,M07874,2026-07-05,136,True,3,Tablet
I031118,U00316,M07881,2026-06-06,173,True,3,Mobile
I031119,U02555,M03606,2025-07-14,98,True,2,Mobile
I031120,U02115,M02297,2025-01-08,110,True,4,Mobile
I031121,U00813,M00323,2026-06-01,116,True,3,Firestick
I031122,U01451,M04633,2025-12-12,115,True,3,Mobile
I031123,U00134,M06191,2025-01-17,109,True,3,Laptop
I031124,U01023,M02689,2024-09-08,19,False,4,Laptop
I031125,U01817,M06118,2026-02-22,165,True,3,Mobile
I031126,U00340,M06544,2025-12-04,88,True,4,Smart TV
I031127,U01150,M03921,2025-05-27,160,True,3,Tablet
I031128,U01524,M01693,2025-09-22,130,True,3,Smart TV
I031129,U00585,M05961,2025-09-19,128,True,3,Smart TV
I031130,U02868,M05681,2025-05-11,106,False,4,Firestick
I031131,U00169,M04324,2023-11-12,141,True,3,Laptop
I031132,U02201,M04903,2026-05-08,169,True,3,Laptop
I031133,U02661,M01227,2025-07-11,150,True,3,Mobile
I031134,U02350,M06025,2025-03-01,92,True,1,Firestick
I031135,U00806,M03669,2025-09-01,150,True,4,Tablet
I031136,U00499,M04647,2026-05-14,68,False,4,Tablet
I031137,U00562,M04796,2026-05-10,9,False,2,Laptop
I031138,U00451,M01314,2023-09-17,151,True,5,Laptop
I031139,U01281,M05500,2026-06-18,38,False,4,Mobile
I031140,U01009,M00473,2026-03-08,24,False,3,Tablet
I031141,U00797,M02237,2026-07-06,131,True,3,Mobile
I031142,U00191,M06117,2026-06-16,23,False,3,Mobile
I031143,U02826,M07239,2025-10-18,134,True,2,Firestick
I031144,U00211,M06154,2023-09-30,92,True,4,Mobile
I031145,U02878,M05416,2025-10-13,101,True,4,Smart TV
I031146,U01330,M07877,2026-06-09,136,True,3,Mobile
I031147,U01555,M05882,2023-08-14,14,False,3,Tablet
I031148,U02846,M02180,2026-02-22,124,True,3,Mobile
I031149,U00470,M03638,2025-10-17,71,False,3,Mobile
I031150,U01207,M07179,2024-06-27,16,True,2,Smart TV
I031151,U02399,M05009,2026-04-25,113,False,4,Firestick
I031152,U00860,M04758,2026-05-27,93,True,3,Firestick
I031153,U01912,M04057,2026-02-22,31,False,5,Mobile
I031154,U01608,M00464,2026-07-09,41,False,5,Tablet
I031155,U00455,M01314,2025-12-13,68,False,2,Smart TV
I031156,U00957,M07658,2024-06-07,161,True,5,Mobile
I031157,U02861,M02777,2025-12-07,110,True,4,Firestick
I031158,U02909,M01638,2025-06-28,146,True,1,Mobile
I031159,U00976,M00064,2026-04-17,59,True,4,Laptop
I031160,U01706,M02869,2025-02-21,152,True,4,Laptop
I031161,U01800,M02121,2024-05-23,90,False,4,Mobile
I031162,U02988,M02657,2025-12-16,145,True,2,Mobile
I031163,U02264,M03263,2023-08-11,99,True,3,Mobile
I031164,U00313,M00760,2026-01-20,99,True,2,Smart TV
I031165,U02139,M06227,2024-10-02,155,True,4,Mobile
I031166,U01770,M04061,2024-12-25,144,True,5,Laptop
I031167,U02382,M02574,2025-03-14,157,True,3,Tablet
I031168,U01348,M02138,2026-07-07,162,True,3,Mobile
I031169,U00681,M04015,2026-06-28,41,False,3,Mobile
I031170,U01025,M04587,2024-12-22,25,False,3,Mobile
I031171,U01897,M03291,2025-07-14,65,False,4,Mobile
I031172,U00602,M02726,2024-01-10,154,True,5,Mobile
I031173,U01831,M01255,2025-01-14,110,True,4,Mobile
I031174,U01926,M02517,2025-11-18,101,True,3,Smart TV
I031175,U02776,M01787,2026-03-23,52,True,3,Laptop
I031176,U02608,M00897,2024-03-27,97,True,2,Laptop
I031177,U00223,M03061,2025-11-29,100,False,1,Mobile
I031178,U02490,M03783,2025-12-20,159,True,4,Tablet
I031179,U00323,M06171,2026-06-25,32,False,2,Mobile
I031180,U01330,M02598,2026-06-07,126,True,3,Smart TV
I031181,U02774,M04865,2025-04-17,113,True,4,Laptop
I031182,U01105,M05617,2026-04-02,25,False,2,Smart TV
I031183,U02797,M04122,2026-07-11,106,True,5,Tablet
I031184,U00363,M03128,2025-09-18,94,True,3,Smart TV
I031185,U00873,M00256,2026-06-03,6,False,4,Mobile
I031186,U00296,M00739,2023-09-21,136,True,3,Tablet
I031187,U02841,M01915,2025-10-30,115,True,3,Laptop
I031188,U00955,M00061,2025-07-07,8,False,3,Mobile
I031189,U02492,M02443,2023-02-24,103,False,1,Firestick
I031190,U00915,M03019,2025-02-23,82,True,5,Tablet
I031191,U01874,M02315,2024-05-01,3,True,4,Mobile
I031192,U02942,M03553,2025-11-23,19,False,5,Smart TV
I031193,U01477,M00892,2025-07-25,44,True,4,Mobile
I031194,U00885,M05381,2024-09-29,184,True,4,Smart TV
I031195,U02297,M05265,2026-06-17,91,True,4,Tablet
I031196,U00246,M06209,2025-07-08,93,False,1,Smart TV
I031197,U00967,M01675,2026-03-13,120,True,3,Mobile
I031198,U02163,M04137,2025-06-26,14,True,3,Mobile
I031199,U00022,M00264,2026-07-15,117,True,3,Mobile
I031200,U02594,M07417,2024-12-23,136,True,4,Tablet
I031201,U01785,M06525,2026-04-14,81,False,4,Smart TV
I031202,U02441,M06913,2025-06-19,114,True,4,Firestick
I031203,U02882,M05938,2026-06-15,106,False,3,Firestick
I031204,U02897,M07954,2026-05-16,141,True,3,Mobile
I031205,U01524,M05831,2025-01-08,136,True,3,Mobile
I031206,U02668,M03617,2026-05-11,30,False,2,Smart TV
I031207,U01999,M01420,2023-10-08,55,False,2,Smart TV
I031208,U02773,M07773,2024-06-28,149,True,3,Smart TV
I031209,U00101,M04050,2025-08-24,43,True,3,Mobile
I031210,U01136,M03272,2025-07-07,120,True,3,Smart TV
I031211,U00938,M06448,2026-04-24,29,False,2,Smart TV
I031212,U01689,M07551,2026-07-06,22,False,3,Smart TV
I031213,U00686,M02217,2024-03-30,83,False,3,Laptop
I031214,U00358,M06895,2025-12-19,11,False,4,Tablet
I031215,U00624,M04512,2025-10-29,122,True,3,Smart TV
I031216,U01157,M05973,2025-05-09,40,False,4,Mobile
I031217,U00353,M07456,2025-11-30,142,True,2,Mobile
I031218,U02891,M02659,2025-12-31,30,False,4,Tablet
I031219,U01838,M01887,2026-07-13,66,False,4,Mobile
I031220,U00431,M06158,2026-03-23,47,False,3,Laptop
I031221,U02829,M07020,2025-09-27,81,True,4,Smart TV
I031222,U00974,M04660,2024-09-04,81,False,3,Smart TV
I031223,U02362,M03462,2025-12-09,25,False,2,Mobile
I031224,U01488,M05570,2026-06-07,139,True,4,Smart TV
I031225,U00202,M00438,2024-11-09,130,True,1,Mobile
I031226,U01320,M06252,2025-11-09,139,True,5,Tablet
I031227,U02157,M01707,2026-06-01,118,False,3,Smart TV
I031228,U01964,M02542,2025-11-05,139,True,3,Mobile
I031229,U02280,M06951,2025-07-23,50,False,3,Tablet
I031230,U00700,M06625,2025-09-03,148,True,4,Laptop
I031231,U01774,M03637,2026-06-08,108,True,4,Mobile
I031232,U01205,M06683,2026-07-08,3,False,5,Smart TV
I031233,U02392,M04925,2026-07-10,36,False,5,Tablet
I031234,U01619,M05242,2026-06-25,62,True,4,Firestick
I031235,U01109,M07189,2025-08-06,143,True,4,Mobile
I031236,U01991,M03332,2026-03-31,66,False,1,Laptop
I031237,U02529,M03831,2025-02-22,130,True,3,Smart TV
I031238,U02654,M06689,2026-06-10,53,False,2,Laptop
I031239,U01404,M06508,2024-07-03,127,True,2,Mobile
I031240,U02368,M02413,2026-04-23,101,True,3,Firestick
I031241,U01393,M06547,2025-06-01,120,True,4,Mobile
I031242,U02044,M02631,2024-02-25,3,False,4,Firestick
I031243,U00487,M07954,2025-07-04,60,False,3,Smart TV
I031244,U01978,M00410,2025-11-27,140,True,4,Laptop
I031245,U00899,M03877,2026-06-27,153,True,2,Mobile
I031246,U01048,M07339,2025-12-24,149,True,5,Smart TV
I031247,U00304,M05281,2026-05-16,123,True,3,Smart TV
I031248,U01683,M02740,2026-07-10,44,False,3,Smart TV
I031249,U02195,M02776,2024-06-06,147,True,3,Laptop
I031250,U00755,M03672,2024-09-04,21,True,5,Tablet
I031251,U01151,M00626,2026-05-20,86,False,4,Smart TV
I031252,U00889,M03546,2025-03-13,138,True,5,Tablet
I031253,U02938,M05636,2026-04-11,153,True,3,Mobile
I031254,U01850,M04698,2026-02-13,47,True,2,Mobile
I031255,U02165,M04881,2026-02-15,133,True,4,Firestick
I031256,U01961,M05009,2026-04-05,175,True,5,Laptop
I031257,U02665,M03863,2025-01-15,81,False,2,Laptop
I031258,U00300,M01472,2026-06-02,54,False,3,Firestick
I031259,U02115,M01293,2025-04-07,121,True,3,Firestick
I031260,U00491,M07713,2026-05-21,90,True,3,Smart TV
I031261,U02585,M07465,2024-07-05,147,True,1,Smart TV
I031262,U01893,M00357,2025-12-10,128,False,3,Smart TV
I031263,U00961,M03005,2025-07-09,128,False,2,Smart TV
I031264,U02238,M00040,2026-04-20,90,True,3,Mobile
I031265,U00774,M02835,2026-02-11,125,True,3,Smart TV
I031266,U00596,M05213,2026-01-15,130,True,4,Smart TV
I031267,U02792,M00802,2025-01-09,142,True,3,Laptop
I031268,U00271,M04114,2026-06-05,99,True,2,Smart TV
I031269,U02680,M00976,2026-04-20,119,True,1,Smart TV
I031270,U02143,M06905,2026-02-21,55,False,3,Tablet
I031271,U02081,M03192,2026-05-31,101,True,3,Smart TV
I031272,U01207,M01169,2023-07-15,78,False,3,Firestick
I031273,U01718,M02169,2025-03-21,118,True,4,Tablet
I031274,U01032,M00320,2025-10-02,122,True,3,Mobile
I031275,U00913,M00851,2026-04-09,51,False,2,Mobile
I031276,U01206,M07826,2025-10-18,157,True,3,Tablet
I031277,U02524,M02130,2023-05-20,15,False,3,Smart TV
I031278,U00462,M03607,2026-04-24,145,True,4,Mobile
I031279,U00092,M04248,2022-09-23,134,True,4,Mobile
I031280,U02544,M04654,2025-08-02,152,True,3,Smart TV
I031281,U02318,M03227,2026-02-23,95,False,2,Smart TV
I031282,U01450,M01601,2026-02-15,132,True,4,Mobile
I031283,U02838,M01987,2024-06-22,145,True,2,Mobile
I031284,U00421,M04321,2026-03-14,108,True,5,Smart TV
I031285,U00974,M01524,2024-05-16,76,False,3,Smart TV
I031286,U00386,M00538,2024-05-06,91,True,2,Tablet
I031287,U02956,M03592,2026-01-30,146,True,4,Smart TV
I031288,U00049,M03218,2024-06-04,135,True,4,Laptop
I031289,U01104,M03623,2024-08-21,101,True,5,Mobile
I031290,U00621,M03990,2026-04-13,115,True,3,Smart TV
I031291,U01229,M04027,2026-03-04,126,True,3,Smart TV
I031292,U01336,M00599,2026-06-20,140,False,4,Laptop
I031293,U00365,M05146,2022-11-10,55,True,4,Mobile
I031294,U02420,M04867,2024-03-29,98,True,3,Laptop
I031295,U01191,M00877,2025-11-01,168,True,5,Mobile
I031296,U02469,M06849,2025-10-11,122,True,3,Mobile
I031297,U01432,M00329,2025-09-18,52,True,3,Mobile
I031298,U01971,M00819,2026-01-13,109,True,4,Mobile
I031299,U00042,M00381,2026-06-11,68,True,4,Mobile
I031300,U00529,M07087,2026-01-08,44,False,4,Laptop
I031301,U00223,M04235,2023-06-16,8,False,3,Smart TV
I031302,U00426,M07800,2024-10-06,23,False,4,Smart TV
I031303,U00806,M02027,2024-03-31,55,True,5,Laptop
I031304,U00812,M00962,2026-03-01,80,False,4,Firestick
I031305,U00060,M03217,2024-12-11,91,True,4,Mobile
I031306,U01824,M05199,2025-06-07,51,True,3,Mobile
I031307,U02928,M04204,2025-09-03,39,False,3,Laptop
I031308,U02317,M05291,2025-02-04,138,True,1,Smart TV
I031309,U02210,M03202,2026-01-12,7,True,3,Smart TV
I031310,U01311,M02806,2026-02-27,135,True,5,Mobile
I031311,U00878,M07968,2026-02-28,150,True,1,Tablet
I031312,U00190,M02450,2024-08-07,29,False,5,Tablet
I031313,U00530,M04247,2026-04-01,130,True,4,Mobile
I031314,U00077,M05398,2026-01-26,54,False,4,Laptop
I031315,U02006,M02761,2024-11-08,32,False,3,Mobile
I031316,U02056,M06041,2026-07-07,153,True,4,Smart TV
I031317,U00769,M04586,2024-02-03,9,False,3,Firestick
I031318,U01104,M06529,2023-12-15,46,False,4,Smart TV
I031319,U02581,M06674,2026-03-06,88,False,3,Smart TV
I031320,U02846,M04500,2026-03-25,107,True,4,Tablet
I031321,U02377,M03683,2026-06-29,150,True,3,Smart TV
I031322,U01839,M04228,2026-06-20,136,True,4,Laptop
I031323,U00235,M00198,2026-03-16,76,True,3,Mobile
I031324,U00955,M01375,2024-12-02,124,True,2,Mobile
I031325,U01368,M00384,2026-05-16,29,False,2,Firestick
I031326,U01389,M01755,2024-12-27,20,False,2,Smart TV
I031327,U01148,M06171,2023-08-10,43,False,4,Mobile
I031328,U01742,M01984,2026-05-30,40,False,3,Mobile
I031329,U02156,M03449,2024-07-21,99,True,5,Smart TV
I031330,U00115,M03842,2026-02-04,89,False,5,Mobile
I031331,U01024,M03085,2026-07-12,71,False,3,Laptop
I031332,U02196,M01824,2026-03-15,119,True,4,Laptop
I031333,U00896,M07183,2026-01-24,130,True,1,Mobile
I031334,U01451,M00134,2025-10-07,94,False,4,Firestick
I031335,U01905,M03383,2026-05-16,149,True,3,Mobile
I031336,U01218,M01117,2025-05-05,103,False,3,Tablet
I031337,U00293,M02125,2025-08-10,83,False,4,Firestick
I031338,U00260,M05754,2024-09-26,88,False,3,Firestick
I031339,U00751,M00197,2025-11-13,132,True,2,Smart TV
I031340,U01063,M01020,2024-08-10,106,True,4,Smart TV
I031341,U01874,M07278,2025-06-12,54,False,3,Smart TV
I031342,U01370,M01923,2024-03-05,80,False,3,Firestick
I031343,U01159,M00597,2026-03-07,125,True,5,Smart TV
I031344,U00285,M02052,2024-04-28,106,True,3,Smart TV
I031345,U01418,M01644,2025-06-14,115,True,3,Tablet
I031346,U02450,M03712,2025-10-31,119,True,2,Mobile
I031347,U00258,M02723,2025-09-24,117,True,2,Smart TV
I031348,U02314,M02205,2024-05-12,137,True,2,Smart TV
I031349,U01630,M04447,2024-11-01,143,True,2,Mobile
I031350,U02532,M03779,2025-01-15,104,True,2,Smart TV
I031351,U02118,M00754,2026-07-02,127,True,3,Mobile
I031352,U01852,M07905,2026-07-06,10,False,2,Smart TV
I031353,U02601,M00948,2025-10-23,122,False,1,Laptop
I031354,U02359,M07989,2024-02-18,151,True,2,Mobile
I031355,U01207,M02327,2025-07-09,129,True,2,Mobile
I031356,U02625,M07782,2024-09-29,55,False,2,Mobile
I031357,U01285,M04247,2025-12-31,130,True,4,Tablet
I031358,U02365,M05371,2025-12-19,123,True,3,Mobile
I031359,U00471,M07940,2026-05-02,120,True,3,Firestick
I031360,U02750,M01346,2025-09-27,134,True,3,Firestick
I031361,U02921,M03113,2026-05-22,48,False,4,Mobile
I031362,U00906,M05850,2023-08-07,30,False,5,Laptop
I031363,U01499,M04879,2024-07-12,61,False,3,Tablet
I031364,U00431,M01792,2026-03-21,46,False,3,Mobile
I031365,U02221,M07982,2024-11-11,92,True,2,Smart TV
I031366,U01521,M04901,2025-12-14,90,True,4,Smart TV
I031367,U02255,M07742,2026-05-25,117,True,3,Laptop
I031368,U02942,M01579,2024-08-08,149,True,4,Smart TV
I031369,U02698,M02469,2026-03-12,49,False,3,Mobile
I031370,U00436,M04768,2026-05-08,135,True,4,Firestick
I031371,U02718,M04633,2026-02-27,115,True,3,Smart TV
I031372,U00698,M00459,2025-12-20,92,True,4,Smart TV
I031373,U02345,M06835,2025-06-30,99,True,3,Laptop
